folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
0160108601,1,01,1,5,03,284,0,2, ,1,1,1,2,2,2,1,2, ,29520,27241, ,292248,9.9,269686
0160108603,1,01,1,4,01,194,1,2, ,2,2,1,2,2,2,2,2,3,64000, , ,64000,1, 
0160108603,1,01,1,5,01,269,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,130000,13000, 
0160108603,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,33,10, ,49500,1500,15000
0160108603,1,01,1,5,03,284,0,2, ,1,1,1,2,2,2,1,2, ,158880,149495, ,1509360,9.5,1420203
0160108603,1,01,1,5,04,268,0,2, ,1,2,2,2,2,2,2,2, ,27,7, ,540000,20000,84000
0160108603,1,01,1,5,05,246,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,21000,3500, 
0160108603,1,01,1,5,06,275,0,2, ,1,2,2,2,2,2,2,2, ,70,70, ,42000,600,42000
0160108604,1,02,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,20,20, ,480000,24000,480000
0160108604,1,02,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,13,13, ,32500,2500,32500
0160108604,1,02,1,5,03,250,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,800,100, 
0160108604,1,02,1,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,960, , ,2880,3, 
0160108604,1,02,1,5,05,276,0,1, ,2,2,2,2,2,2,2,2, ,5, , ,1250,250, 
0160108604,1,02,1,5,06,280,0,2, ,2,1,2,2,2,2,2,2, ,360, , ,1800,5, 
0160108809,1,01,1,4,01,141,1,2, ,2,2,1,2,2,2,2,2,3,220000, , ,200000,1.1, 
0160108809,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,26, , ,650000,25000, 
0160108809,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,300000,15000, 
0160108809,1,01,1,5,03,267,0,2, ,1,2,2,2,2,2,2,2, ,2,2, ,30000,30000,60000
0160108809,1,01,1,5,04,284,0,2, ,1,1,2,2,2,2,2,2, ,146000,1362107, ,1272400,9.4,1362107
0160123219,1,01,1,5,01,268,0,1, ,2,2,2,2,2,2,2,2, ,1, , ,15000,15000, 
0160123219,1,01,1,5,02,284,0,2, ,1,2,2,2,2,2,2,2, ,14084,14084, ,281680,20,281680
0160123222,1,01,1,4,01,140,2,2,1, , , , , , , , , , , , , , , 
0160123222,1,01,1,4,02,098,2,2,1, , , , , , , , , , , , , , , 
0160123222,1,01,1,4,03,194,2,2,1, , , , , , , , , , , , , , , 
0160123501,1,01,1,4,01,010,1,1, ,1,2,2,2,2,1,2,2,3,2100,570, ,6000,3,1500
0160123501,1,01,1,4,02,098,1,1, ,1,2,2,2,2,2,2,2,3,3500,2000, ,70000,20,40000
0160123501,1,01,1,4,03,140,2,1,3, , , , , , , , , , , , , , , 
0160123501,1,01,1,4,04,194,2,1,3, , , , , , , , , , , , , , , 
0160123503,1,01,1,4,01,212,1,2, ,1,1,2,2,2,2,2,2,2,2004,2000, ,16032,8,16000
0160123503,1,01,1,4,02,087,1,2, ,1,2,2,2,2,2,1,2,2,302,300, ,2114,7,2100
0160123503,1,01,1,4,03,140,2,2,6, , , , , , , , , , , , , , , 
0160123503,1,01,1,4,04,088,1,2, ,2,1,2,2,2,2,2,2,2,50, , ,150,3, 
0160123503,1,01,1,4,05,194,1,2, ,2,2,2,2,2,2,2,2,1,3000, , ,9900,3.3, 
0160123503,1,01,1,4,06,098,1,2, ,2,1,2,2,2,2,2,2,1,1500, , ,2700,18, 
0160123503,1,01,1,4,07,166,1,2, ,2,2,2,2,2,2,1,2,1,100, , ,100,1, 
0160124814,1,01,1,5,01,241,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,7500,1500, 
0160125305,1,01,1,4,01,098,1,2, ,1,1,2,2,2,1,1,2,1,1400,800, ,28000,20,16000
0160125305,1,01,1,4,02,194,1,2, ,2,2,2,2,2,1,2,2,1,1000, , ,500,5, 
0160125306,1,01,2,4,01,194,1,2, ,1,2,2,2,2,2,2,2,1,3000,3000, ,9000,3,9000
0160125306,1,01,2,4,02,141,2,2,2, , , , , , , , , , , , , , , 
0160125512,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,1000,1000, ,15000,15,10000
0160125512,1,01,1,4,02,194,1,2, ,1,2,2,2,2,2,2,2,1,4000,1000, ,16000,4,9000
0160125512,1,01,1,4,03,098,1,2, ,2,1,1,2,2,2,1,2,1,100, , ,3000,30, 
0160125512,1,01,1,5,01,237,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,20000,150, 
0160125512,1,01,1,5,02,286,0,2, ,1,1,2,2,2,2,1,2, ,175,135, ,17500,100,13500
0160127410,1,01,1,4,01,098,1,2, ,2,1,2,2,2,2,2,2,1,300, , ,5000,17, 
0160127410,1,01,1,4,02,140,1,2, ,2,2,1,2,2,2,2,2,1,5000, , ,20000,4, 
0160127410,1,01,1,4,03,141,2,2,6, , , , , , , , , , , , , , , 
0160127614,1,01,2,4,01,140,2,2,1, , , , , , , , , , , , , , , 
0160127614,1,01,2,4,02,098,2,2,1, , , , , , , , , , , , , , , 
0160127816,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,30000,30000, 
0160127816,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,24000,24000, 
0160127816,1,01,1,5,03,246,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,35000,3500, 
0160127816,1,01,1,5,04,250,0,2, ,2,2,2,2,2,2,2,2, ,11, , ,1650,150, 
0160127816,1,01,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,175, , ,9275,53, 
0160127817,1,01,1,4,01,140,2,2,6, , , , , , , , , , , , , , , 
0160127817,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,6000, , ,18000,3, 
0160127817,1,01,1,5,01,240,0,2, ,2,2,2,1,1,2,2,2, ,7, , ,126000,18000, 
0160127818,1,01,2,5,01,240,0,2, ,1,2,2,2,2,2,2,2, ,5,5, ,40000,16000,80000
0160127818,1,01,2,5,02,246,0,2, ,1,1,2,2,2,2,2,2, ,2,2, ,3800,2000,4000
0160128203,1,01,1,4,01,098,1,2, ,2,1,2,2,2,2,2,2,2,1000, , ,20000,23, 
0160128203,1,01,1,4,02,140,1,2, ,2,1,2,2,2,2,2,2,2,8000, , ,40000,9, 
0160128203,1,01,1,4,03,194,1,2, ,2,2,2,2,2,2,1,2,2,9000, , ,40000,3, 
0160128203,1,02,1,5,01,244,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,5600,800, 
0160128203,1,02,1,5,02,241,0,2, ,2,2,2,2,2,2,2,2, ,38, , ,40000,1052.63, 
0160128203,1,02,1,5,03,274,0,2, ,1,2,2,2,2,2,2,2, ,5,5, ,3500,700,3500
0160128203,1,02,1,5,04,283,0,2, ,1,2,2,2,2,2,2,2, ,3650,3650, ,32850,9,32850
0160128616,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,500000,25000, 
0160128616,1,01,1,5,02,284,0,2, ,1,1,1,2,2,2,1,2, ,73000,61120, ,584000,8,488960
0160128616,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,15, , ,120000,8000, 
0160128618,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,3,10000,3600, ,100000,10,28800
0160128618,1,01,1,4,02,098,1,2, ,2,1,2,2,2,2,1,2,3,1000, , ,26000,26, 
0160128618,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,3,16000, , ,72000,4.5, 
0160128618,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,22,4, ,550000,25000,100000
0160128618,1,01,1,5,02,241,0,2, ,2,1,2,2,2,2,2,2, ,70, , ,112000,1600, 
0160128618,1,01,1,5,03,244,0,2, ,2,2,2,2,2,2,2,2, ,37, , ,44400,1200, 
0160128618,1,01,1,5,04,240,0,2, ,1,2,2,2,2,2,2,2, ,12,7, ,48000,4000,28000
0160128618,1,01,1,5,05,284,0,2, ,1,1,1,2,2,2,1,2, ,75000,59570, ,675000,9,536130
0160128618,1,01,1,5,06,266,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,120000,10000, 
0160128618,1,01,1,5,07,269,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,48000,16000, 
0160138512,2,01,1,4,01,140,1,2, ,2,2,1,2,2,2,2,2,1,10000, , ,50000,5, 
0160138512,2,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,240000,12000, 
0160138512,2,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,8,3, ,64000,8000,30000
0160138512,2,01,1,5,03,250,0,2, ,2,2,2,2,2,2,2,2, ,40, , ,8000,200, 
0160138512,2,01,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,300,30, 
0160138512,2,01,1,5,05,266,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,120000,10000, 
0160138512,2,01,1,5,06,279,0,2, ,2,1,2,2,2,2,1,2, ,360, , ,1080,3, 
0160138512,2,01,1,5,07,251,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,1000,250, 
0160138516,1,01,2,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,840,120, 
0160138516,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,150,150, 
0160138516,1,01,2,5,03,279,0,2, ,2,1,2,2,2,2,1,2, ,72, , ,216,3, 
0160138718,1,01,1,4,01,140,2,2,1, , , , , , , , , , , , , , , 
0160138718,1,01,1,4,02,098,1,2, ,2,1,2,2,2,2,2,2,2,1000, , ,20000,20, 
0160138718,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,2,500, , ,1250,2.5, 
0160138718,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,9, , ,90000,10000, 
0160138718,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,58000,8285.71, 
0160138719,1,02,2,5,01,254,0,2, ,1,1,2,2,2,2,2,2, ,14,2, ,4200,300,600
0160138719,1,02,2,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,960,120, 
0160149510,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,1,400, , ,4000,10, 
0160149510,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,20, , ,200,10, 
0160149510,1,01,1,4,03,098,1,2, ,2,1,2,2,2,2,2,2,1,100, , ,5000,50, 
0160149510,1,01,1,4,04,194,1,2, ,2,2,1,2,2,2,2,2,1,8200, , ,40200,5, 
0160149510,1,01,1,4,05,026,1,2, ,2,2,1,2,2,2,2,2,2,3000, , ,12000,4, 
0160149510,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,75000,15000, 
0160149510,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,18000,6000, 
0160149510,1,01,1,5,03,284,0,2, ,2,1,2,2,2,2,1,2, ,2190, , ,15330,7, 
0160149713,1,01,1,4,01,140,2,2,6, , , , , , , , , , , , , , , 
0160149713,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,12,4, ,156000,13000,52000
0160149713,1,01,1,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,18000,18000, 
0160149713,1,01,1,5,03,240,0,2, ,1,2,2,2,2,2,2,2, ,12,4, ,120000,10000,40000
0160149714,1,01,1,4,01,140,1,2, ,2,2,1,2,2,2,2,2,1,700, , ,7000,10, 
0160149714,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,25, , ,250,10, 
0160149714,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,2000, , ,8000,4, 
0160149714,1,01,1,4,04,039,1,2, ,2,1,1,2,2,2,2,2,1,500, , ,7500,15, 
0160149714,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,20,4, ,250000,12500,50000
0160149714,1,01,1,5,02,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,25000,25000, 
0160149714,1,01,1,5,03,240,0,2, ,1,2,2,2,2,2,2,2, ,20,18, ,200000,10000,180000
0160149715,1,03,1,4,01,140,2,2,3, , , , , , , , , , , , , , , 
0160149715,1,03,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,50000,10000, 
0160149715,1,03,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,25000,5000, 
0160151622,1,06,1,5,01,251,0,2, ,1,2,2,2,2,2,1,2, ,100,30, ,400000,2500,120000
0160151622,1,06,1,5,02,250,0,2, ,1,1,2,2,2,2,1,2, ,60,10, ,18000,300,3000
0160151622,1,06,1,5,03,262,0,2, ,2,2,2,2,2,2,2,2, ,30, , ,25500,850, 
0160151622,1,06,1,5,04,279,0,2, ,2,1,1,2,2,2,1,2, ,80, , ,21600,270, 
0160151622,1,06,1,5,05,246,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,4500,4500, 
0160151901,1,01,1,4,01,161,1,2, ,1,1,2,2,2,2,1,2,3,43200,42000, ,43200,1,42000
0160151901,1,01,1,4,02,112,1,2, ,1,1,2,2,2,2,1,2,3,9540,9000, ,85860,9,81000
0160151902,1,01,1,4,01,161,1,2, ,1,1,2,2,1,2,1,2,3,56640,54400, ,56640,1,54400
0160151903,1,01,1,4,01,161,1,2, ,1,1,2,2,2,2,1,2,3,34050,33900, ,34050,1,33900
0160158418,1,01,1,4,01,111,1,2, ,1,1,2,2,2,2,2,2,2,6405,6375, ,12000,13.5,85000
0160158907,1,03,1,5,01,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,24000,24000, 
0160158907,1,03,1,5,02,268,0,2, ,1,2,2,2,2,2,2,2, ,8,1, ,120000,15000,19000
0160158907,1,03,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,35000,5000, 
0160165603,1,01,2,5,01,250,0,2, ,2,2,2,2,2,2,2,1, ,5, , ,400,80, 
0160165603,1,01,2,5,02,279,0,2, ,2,1,2,2,2,2,2,2, ,6, , ,240,40, 
0160173216,1,01,1,4,01,217,1,2, ,1,2,2,2,2,2,2,2,2,10000,10000, ,100000,12.5,100000
0160173216,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,7,1, ,161000,23000,23000
0160173216,1,01,1,5,02,266,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,60000,15000, 
0160173216,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,16000,8000, 
0160173217,1,01,1,5,01,241,0,2, ,2,1,2,2,1,2,2,2, ,13, , ,33000,2200, 
0160173217,1,01,1,5,02,249,0,2, ,1,2,2,2,2,2,2,2, ,9,9, ,6300,700,6300
0160173915,1,01,1,4,01,088,1,1, ,1,2,2,2,2,2,2,2,2,30000,30000, ,144000,4.8,144000
0160173915,1,01,1,4,02,194,1,1, ,2,2,1,2,2,2,2,2,2,30000, , ,24000,.8, 
0160173915,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,120000,20000, 
0160173915,1,01,1,5,02,269,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,92000,23000, 
0160173915,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,32000,8000, 
0160173915,1,01,1,5,04,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,18000,180000, 
0160173915,1,01,1,5,05,284,0,2, ,1,2,2,2,2,2,2,2, ,36480,36480, ,262656,7.2,262656
0160178607,1,02,1,5,01,246,0,2, ,2,2,2,2,2,2,2,2, ,15, , ,26250,1750, 
0160179302,1,01,1,4,01,194,2,2,1, , , , , , , , , , , , , , , 
0160179304,1,01,1,5,01,244,0,2, ,1,2,2,2,2,2,2,2, ,17,700, ,25500,1500,8000
0160191410,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,3,8000,8000, ,48000,6,48000
0160191410,1,01,1,4,02,194,1,2, ,1,2,2,2,2,2,2,2,3,4000,4000, ,3200,.8,3200
0160201314,1,01,2,4,01,141,2,2,2, , , , , , , , , , , , , , , 
0160201314,1,01,2,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,135, , ,1500,42, 
0160201314,1,01,2,4,03,098,2,2,1, , , , , , , , , , , , , , , 
0160207212,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,15000,50, ,120000,8,1000
0160207212,1,01,1,5,01,268,0,2, ,1,2,2,2,1,2,2,2, ,45,3, ,675000,15000,45000
0160207212,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,7,7, ,300000,12000,84000
0160207212,1,01,1,5,03,266,0,2, ,1,2,2,2,2,2,2,2, ,2,2, ,28000,14000,28000
0160207212,1,01,1,5,04,267,0,2, ,1,2,2,2,2,2,2,2, ,1,1, ,32000,35000,35000
0160207419,1,01,2,4,01,140,2,2,6, , , , , , , , , , , , , , , 
0160207419,1,01,2,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,500,100, 
0160207419,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,450,150, 
0160207419,1,01,2,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,90,30, 
0160207419,1,01,2,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,730, , ,1460,2, 
0160207419,1,01,2,5,05,268,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,31000,17000, 
0160207419,1,01,2,5,06,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,30000,30000, 
0160207419,1,01,2,5,07,240,0,2, ,1,2,2,2,2,2,2,2, ,4,2, ,60000,15000,30000
0160207910,1,01,1,4,01,098,1,2, ,2,1,2,1,2,2,2,2,2,400, , ,4000,10, 
0160207910,1,01,1,4,02,140,1,2, ,2,1,1,2,2,2,2,2,2,80000, , ,48000,6, 
0160207910,1,01,1,4,03,206,1,2, ,2,2,1,2,2,2,2,2,2,20000, , ,24000,1.2, 
0160207910,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,10,1, ,200000,20000,20000
0160207910,1,01,1,5,02,269,0,2, ,1,1,2,2,2,2,2,2, ,10,4, ,130000,13000,52000
0160207910,1,01,1,5,03,240,0,2, ,2,1,2,2,2,2,2,2, ,15, , ,270000,18000, 
0160207910,1,01,1,5,04,284,0,2, ,2,2,2,2,2,2,2,2, ,54720, , ,328320,6, 
0160207910,1,01,1,5,05,267,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,50000,50000, 
0160225013,1,01,1,4,01,098,1,2, ,2,1,1,2,2,2,2,2,1,180, , ,3600,20, 
0160225014,1,01,1,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,3600,300, 
0160225014,1,01,1,5,02,279,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,80,40, 
0160225014,1,01,1,5,03,246,0,2, ,1,2,2,2,2,2,2,2, ,2,1, ,5000,2500,2500
0160225015,1,01,2,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,16, , ,4800,300, 
0160225015,1,01,2,5,02,279,0,2, ,2,1,2,2,2,2,2,2, ,2, , ,320,40, 
0160225015,1,01,2,5,03,251,0,2, ,2,2,2,2,2,2,2,2, ,12, , ,9600,800, 
0160225015,1,01,2,5,04,241,0,2, ,1,2,2,2,2,2,2,2, ,11,7, ,11000,1000,7000
0160225015,1,01,2,5,05,268,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,14000,7000, 
0160225015,1,01,2,5,06,246,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,14000,246, 
0160225015,1,01,2,5,07,243,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,9000,9000, 
0160225015,1,01,2,5,08,269,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,3000,3000, 
0160225604,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,20000,20000, 
0160225604,1,01,1,5,02,284,0,2, ,1,1,2,2,2,2,1,2, ,1250,760, ,7500,6,4560
0160225606,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,30000,30000, ,180000,6,180000
0160225606,1,01,1,4,02,010,1,2, ,1,2,2,2,2,2,2,2,3,60000,55000, ,240000,4,220000
0160225606,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,2,50000, , ,150000,3, 
0160225606,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,20, , ,400000,20000, 
0160225807,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,3000,3000, ,18000,6,14000
0160225807,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,6000, , ,24000,4, 
0160225807,1,01,1,4,03,088,2,2,1, , , , , , , , , , , , , , , 
0160225807,1,01,1,5,01,241,0,2, ,2,2,2,2,2,2,1,2, ,9, , ,16200,1800, 
0160225807,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,24000,8000, 
0160226220,1,01,1,4,01,098,1,1, ,2,1,1,2,2,2,1,2,1,500, , ,5550,10, 
0160226220,1,01,1,4,02,141,1,2, ,2,2,1,2,2,2,1,2,1,2750, , ,9625,3.5, 
0160226220,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,1,2,1,2750, , ,9000,3.5, 
0160226220,1,01,1,5,01,244,0,2, ,2,2,2,2,2,2,2,2, ,100, , ,600000,6000, 
0160226220,1,01,1,5,02,241,0,2, ,2,2,2,2,2,2,2,2, ,39, , ,40950,1600, 
0160226220,1,01,1,5,03,283,0,2, ,1,2,1,2,2,2,2,2, ,30,20, ,300,10,200
0160226707,1,01,1,4,01,140,2,2,6, , , , , , , , , , , , , , , 
0160226707,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,3,50000, , ,50000,1, 
0160226707,1,01,1,5,01,241,0,2, ,1,2,2,2,2,2,2,2, ,10,5, ,150000,10000,50000
0160226707,1,01,1,5,02,244,0,2, ,1,2,2,2,2,2,2,2, ,50,50, ,75000,1500,75000
0160226711,1,02,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,50000,5000, ,150000,3,150000
0160226711,1,02,1,4,02,098,1,2, ,2,1,2,2,2,2,2,2,1,50, , ,850,17, 
0160226712,1,01,1,4,01,194,1,2, ,2,2,2,2,2,2,2,2,1,10000, , ,10000,1, 
0160226712,1,01,1,4,02,098,1,2, ,2,1,2,2,2,2,1,2,1,100, , ,1700,17, 
0160226712,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,25,5, ,450000,18000,90000
0160226712,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,10,4, ,90000,9000,36000
0160226913,1,01,1,4,01,098,1,2, ,1,1,2,2,2,2,2,2,1,120,60, ,2160,18,1080
0160226913,1,01,1,4,02,141,1,2, ,2,2,1,2,2,2,2,2,1,300, , ,450,1.5, 
0160226913,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,16000,8000, 
0160226915,1,01,1,4,01,098,1,2, ,1,1,2,1,2,2,1,2,1,2000,1500, ,28000,14,21000
0160226915,1,01,1,4,02,141,1,2, ,1,2,2,2,2,2,2,2,1,4000,4000, ,10000,2.5,10000
0160226916,1,01,1,4,01,141,1,1, ,2,2,1,2,2,2,2,2,2,20000, , ,50000,2.5, 
0160226916,1,01,1,4,02,098,1,1, ,1,2,1,2,2,2,1,2,2,2000,1500, ,20000,10,15000
0160226916,1,01,1,5,01,268,0,1, ,2,2,2,2,2,2,2,2, ,40, , ,320000,8000, 
0160226916,1,01,1,5,02,240,0,1, ,1,2,2,2,2,2,2,2, ,5,5, ,15000,3000,15000
0160226916,1,01,1,5,03,267,0,1, ,2,2,2,2,2,2,2,2, ,1, , ,25000,25000, 
0160226916,1,01,1,5,04,266,0,1, ,1,2,2,2,2,2,2,2, ,20,10, ,120000,6000,60000
0160226918,1,01,1,4,01,140,1,2, ,1,1,2,2,2,2,2,2,2,20000,18000, ,110000,5,99000
0160226918,1,01,1,4,02,098,1,2, ,2,1,2,2,2,2,1,2,1,1000, , ,18000,18, 
0160226918,1,01,1,4,03,194,1,2, ,1,2,2,2,2,2,2,2,2,80000,75000, ,304000,3.8,285000
0160235401,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,5000,5000, ,30000,6,30000
0160235401,1,01,1,4,02,002,1,2, ,2,2,1,2,2,2,2,2,1,13000, , ,32500,2.5, 
0160235401,1,01,1,5,01,268,0,1, ,2,2,2,2,2,2,2,2, ,6, , ,108000,18000, 
0160235401,1,01,1,5,02,284,0,1, ,1,2,2,2,2,2,2,2, ,2000,2000, ,12000,6,12000
0160235405,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,1000,300, ,3000,3,900
0160235405,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,4000, , ,10000,2.5, 
0160235405,1,01,1,4,03,098,1,2, ,1,1,1,2,2,2,1,2,1,500,100, ,8500,17,1700
0160235405,1,01,1,5,01,241,0,2, ,1,2,2,2,2,2,2,2, ,22,11, ,26400,1200,12000
0160238301,1,01,2,4,01,141,2,2,6, , , , , , , , , , , , , , , 
0160238301,1,01,2,4,02,026,2,2,6, , , , , , , , , , , , , , , 
0160238301,1,01,2,4,03,194,1,2, ,1,2,2,2,2,2,2,2,3,6000,5000, ,18000,3,15000
0160238306,1,02,1,5,01,250,0,2, ,2,1,2,2,2,2,1,2, ,100, , ,15000,150, 
0160238306,1,02,1,5,02,279,0,2, ,1,1,1,2,2,2,2,2, ,528,12, ,2640,5,30
0160238306,1,02,1,5,03,254,0,2, ,2,1,2,2,2,2,2,2, ,3, , ,2100,700, 
0160238306,1,02,1,5,04,246,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,11600,3866.66,8100
0160238306,1,02,1,5,05,280,0,2, ,2,2,1,2,2,2,2,2, ,7, , ,210,30, 
0160238716,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,8000,7000, ,64000,8,56000
0160238716,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,500, , ,3500,5, 
0160238716,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,2500, , ,10000,4, 
0160238716,1,01,1,4,04,098,2,2,1, , , , , , , , , , , , , , , 
0160238716,1,01,1,5,01,268,0,2, ,1,2,2,1,2,2,2,2, ,10,2, ,220000,22000,43000
0160238716,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,50000,10000, 
0160238716,1,01,1,5,03,284,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,70000,14000, 
0160240409,1,01,1,4,01,141,2,2,6, , , , , , , , , , , , , , , 
0160240409,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,2,140000, , ,140000,1, 
0160240409,1,01,1,5,01,241,0,2, ,1,1,2,1,2,2,2,2, ,220,80, ,418000,1900,152000
0160240410,1,02,1,4,01,141,2,1,6, , , , , , , , , , , , , , , 
0160240410,1,02,1,4,02,098,1,1, ,2,1,1,2,2,2,1,2,1,150, , ,1500,25, 
0160240410,1,02,1,4,03,194,1,1, ,1,2,2,2,2,2,2,2,1,4000,4000, ,12000,3,12000
0160240411,1,01,2,4,01,140,1,2, ,2,1,1,2,2,2,1,2,2,500, , ,7500,15, 
